Turbine ID,Project State,Project Name,Year Online,Number of Project Turbines,Average Turbine Capacity,Turbine Manufacturer,Turbine Model,Total Rated Capacity,Hub Height,Total Height
3121881,OR,Klondike II,2005,50,80,GE Wind,GE1.6-91,1600,80,125.6
3121880,OR,Klondike II,2005,50,80,GE Wind,GE1.6-91,1600,80,125.6
3121894,OR,Klondike II,2005,50,80,GE Wind,GE1.6-91,1600,80,125.6
3121919,OR,Klondike II,2005,50,80,GE Wind,GE1.6-91,1600,80,125.6
3090906,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-87,1620,80,123.4
3090892,ND,Langdon,2007,79,126.42,GE Wind,GE1.5-77,1500,80,118.6
3090904,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-87,1620,80,123.4
3090893,ND,Langdon,2007,79,126.42,GE Wind,GE1.5-77,1500,80,118.6
3090935,ND,Langdon,2007,79,126.42,GE Wind,GE1.5-77,1500,80,118.6
3090910,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-87,1620,80,123.4
3090942,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-91,1620,80,125.6
3090880,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-87,1620,80,123.4
3090952,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-91,1620,80,125.6
3090948,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-91,1620,80,125.6
3090954,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-91,1620,80,125.6
3090919,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-91,1620,80,125.6
3091269,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-91,1620,80,125.6
3090923,ND,Langdon,2007,79,126.42,GE Wind,GE1.5-77,1500,80,118.6
3090941,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-91,1620,80,125.6
3090900,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-91,1620,80,125.6
3090882,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-87,1620,80,123.4
3090905,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-87,1620,80,123.4
3090888,ND,Langdon,2007,79,126.42,GE Wind,GE1.5-77,1500,80,118.6
3090918,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-91,1620,80,125.6
3090921,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-91,1620,80,125.6
3090916,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-87,1620,80,123.4
3090902,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-91,1620,80,125.6
3090939,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-87,1620,80,123.4
3090886,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-87,1620,80,123.4
3090897,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-87,1620,80,123.4
3090894,ND,Langdon,2007,79,126.42,GE Wind,GE1.5-77,1500,80,118.6
3090917,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-87,1620,80,123.4
3090881,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-87,1620,80,123.4
3090947,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-91,1620,80,125.6
3090929,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-87,1620,80,123.4
3090901,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-91,1620,80,125.6
3090932,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-91,1620,80,125.6
3090903,ND,Langdon,2007,79,126.42,GE Wind,GE1.5-77,1500,80,118.6
3090944,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-91,1620,80,125.6
3090945,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-91,1620,80,125.6
3090883,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-87,1620,80,123.4
3090926,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-87,1620,80,123.4
3090933,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-91,1620,80,125.6
3090879,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-87,1620,80,123.4
3090924,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-87,1620,80,123.4
3090928,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-87,1620,80,123.4
3090912,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-91,1620,80,125.6
3090889,ND,Langdon,2007,79,126.42,GE Wind,GE1.5-77,1500,80,118.6
3090914,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-91,1620,80,125.6
3090899,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-91,1620,80,125.6
3090896,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-87,1620,80,123.4
3090920,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-91,1620,80,125.6
3090895,ND,Langdon,2007,79,126.42,GE Wind,GE1.5-77,1500,80,118.6
3090927,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-87,1620,80,123.4
3090898,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-87,1620,80,123.4
3090937,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-87,1620,80,123.4
3090946,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-91,1620,80,125.6
3090938,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-87,1620,80,123.4
3090884,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-87,1620,80,123.4
3090953,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-91,1620,80,125.6
3090922,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-91,1620,80,125.6
3090934,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-91,1620,80,125.6
3090949,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-91,1620,80,125.6
3090878,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-91,1620,80,125.6
3090885,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-87,1620,80,123.4
3090911,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-91,1620,80,125.6
3090940,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-91,1620,80,125.6
3090890,ND,Langdon,2007,79,126.42,GE Wind,GE1.5-77,1500,80,118.6
3090943,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-91,1620,80,125.6
3090877,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-91,1620,80,125.6
3090913,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-91,1620,80,125.6
3090907,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-87,1620,80,123.4
3090891,ND,Langdon,2007,79,126.42,GE Wind,GE1.5-77,1500,80,118.6
3090951,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-91,1620,80,125.6
3090936,ND,Langdon,2007,79,126.42,GE Wind,GE1.5-77,1500,80,118.6
3090915,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-87,1620,80,123.4
3090887,ND,Langdon,2007,79,126.42,GE Wind,GE1.5-77,1500,80,118.6
3090925,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-87,1620,80,123.4
3090909,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-87,1620,80,123.4
3090950,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-91,1620,80,125.6
3090931,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-91,1620,80,125.6
3090930,ND,Langdon,2007,79,126.42,GE Wind,GE1.62-91,1620,80,125.6
3090956,ND,Langdon II,2008,27,43.74,GE Wind,GE1.62-91,1620,80,125.6
3090976,ND,Langdon II,2008,27,43.74,GE Wind,GE1.62-91,1620,80,125.6
3090978,ND,Langdon II,2008,27,43.74,GE Wind,GE1.62-91,1620,80,125.6
3090962,ND,Langdon II,2008,27,43.74,GE Wind,GE1.62-91,1620,80,125.6
3090966,ND,Langdon II,2008,27,43.74,GE Wind,GE1.62-91,1620,80,125.6
3090979,ND,Langdon II,2008,27,43.74,GE Wind,GE1.62-91,1620,80,125.6
3090967,ND,Langdon II,2008,27,43.74,GE Wind,GE1.62-91,1620,80,125.6
3090971,ND,Langdon II,2008,27,43.74,GE Wind,GE1.62-91,1620,80,125.6
3091086,ND,Langdon II,2008,27,43.74,GE Wind,GE1.62-91,1620,80,125.6
3090977,ND,Langdon II,2008,27,43.74,GE Wind,GE1.62-91,1620,80,125.6
3090958,ND,Langdon II,2008,27,43.74,GE Wind,GE1.62-91,1620,80,125.6
3090957,ND,Langdon II,2008,27,43.74,GE Wind,GE1.62-91,1620,80,125.6
3090970,ND,Langdon II,2008,27,43.74,GE Wind,GE1.62-91,1620,80,125.6
3090969,ND,Langdon II,2008,27,43.74,GE Wind,GE1.62-91,1620,80,125.6
3090955,ND,Langdon II,2008,27,43.74,GE Wind,GE1.62-91,1620,80,125.6
3091264,ND,Langdon II,2008,27,43.74,GE Wind,GE1.62-91,1620,80,125.6
3090974,ND,Langdon II,2007,79,126.42,GE Wind,GE1.62-91,1620,80,125.6
3090961,ND,Langdon II,2008,27,43.74,GE Wind,GE1.62-91,1620,80,125.6
3090963,ND,Langdon II,2008,27,43.74,GE Wind,GE1.62-91,1620,80,125.6
3090972,ND,Langdon II,2008,27,43.74,GE Wind,GE1.62-91,1620,80,125.6
3090973,ND,Langdon II,2008,27,43.74,GE Wind,GE1.62-91,1620,80,125.6
3090960,ND,Langdon II,2008,27,43.74,GE Wind,GE1.62-91,1620,80,125.6
3090975,ND,Langdon II,2008,27,43.74,GE Wind,GE1.62-91,1620,80,125.6
3090959,ND,Langdon II,2008,27,43.74,GE Wind,GE1.62-91,1620,80,125.6
3090908,ND,Langdon II,2008,27,43.74,GE Wind,GE1.62-91,1620,80,125.6
3090964,ND,Langdon II,2008,27,43.74,GE Wind,GE1.62-91,1620,80,125.6
3090968,ND,Langdon II,2008,27,43.74,GE Wind,GE1.62-91,1620,80,125.6
3090965,ND,Langdon II,2008,27,43.74,GE Wind,GE1.62-91,1620,80,125.6
3122012,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3122005,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3122013,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3122021,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121930,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121980,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121929,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121993,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3122014,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121984,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121981,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121983,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121986,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121939,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121970,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121997,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121988,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121994,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121974,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121948,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121989,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121958,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121945,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121932,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121928,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121952,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121941,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121965,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121931,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121940,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121971,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121947,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121942,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121975,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121987,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121953,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121961,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121998,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3122006,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121996,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121938,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121943,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121969,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121968,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121977,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121990,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121927,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121992,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3122003,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3122009,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121967,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121960,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121950,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3122000,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121949,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121937,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3122022,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121955,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121979,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121962,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121951,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121957,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3122017,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121946,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3122011,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3122008,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3122025,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121956,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121936,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3122024,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121934,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121995,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3122019,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121935,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121976,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121982,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121991,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121933,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121973,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3122002,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121964,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121959,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121985,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3122007,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3122018,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121999,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121972,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3122001,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121963,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121978,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3122020,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3122004,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3028561,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3122010,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121944,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3122023,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121954,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3122015,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3121966,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3122016,TX,Langford,2009,100,160,GE Wind,GE1.6-91,1600,80,125.6
3103632,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103628,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103602,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103609,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.85-91,1850,80,125.6
3103636,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103599,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103622,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103606,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103629,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.85-91,1850,80,125.6
3103603,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103641,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103623,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103634,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.85-91,1850,80,125.6
3103640,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103591,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103627,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.85-91,1850,80,125.6
3103598,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103644,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103624,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103617,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103597,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103595,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103608,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103646,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103650,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.85-91,1850,80,125.6
3103593,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103635,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103630,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103645,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103642,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103612,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103614,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103643,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103611,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.85-91,1850,80,125.6
3103604,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103651,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103610,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103619,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103649,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.85-91,1850,80,125.6
3103605,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103621,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103633,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103596,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103639,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103586,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103600,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103589,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103616,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103588,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103620,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103607,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103638,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103592,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103652,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103590,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.85-91,1850,80,125.6
3103613,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103618,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103648,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103647,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103594,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103601,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103587,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103626,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103637,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103625,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103615,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3103631,OR,Leaning Juniper,2006,67,109.2,GE Wind,GE1.6-91,1600,80,125.6
3122191,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122153,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122164,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122125,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122179,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122148,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122190,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122193,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122161,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122160,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122183,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122181,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122178,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122143,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122131,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122186,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122147,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122189,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122152,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122142,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122130,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122127,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122192,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122133,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122126,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122168,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122175,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122171,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122154,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122155,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122173,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122174,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122122,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122157,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122194,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122169,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122120,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122151,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122170,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122138,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122184,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122162,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122177,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
3122134,WA,Marengo I,2007,78,156,Vestas,V100-2.0,2000,67,117
